mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_mean_13,mfcc_delta_mean_14,mfcc_delta_mean_15,mfcc_delta_mean_16,mfcc_delta_mean_17,mfcc_delta_std_1,mfcc_delta_std_2,mfcc_delta_std_3,mfcc_delta_std_4,mfcc_delta_std_5,mfcc_delta_std_6,mfcc_delta_std_7,mfcc_delta_std_8,mfcc_delta_std_9,mfcc_delta_std_10,mfcc_delta_std_11,mfcc_delta_std_12,mfcc_delta_std_13,mfcc_delta_std_14,mfcc_delta_std_15,mfcc_delta_std_16,mfcc_delta_std_17,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,chroma_std_12,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_mean_7,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,contrast_std_7,spectral_centroid_mean,spectral_centroid_std,zero_crossing_rate_mean,zero_crossing_rate_std,Person,Language
-1.0,0.2234700620174408,0.02645002119243145,0.11628693342208862,-0.04769015684723854,0.041618429124355316,-0.08368241041898727,0.019722631201148033,0.019355136901140213,-0.032367538660764694,0.022613318637013435,-0.00828735064715147,-0.003606524085626006,-0.014231167733669281,-0.02157341130077839,-0.019326141104102135,-0.006016649771481752,0.0,0.10752096772193909,0.06982728838920593,0.04553651064634323,0.0317644327878952,0.037141039967536926,0.06646468490362167,0.02440275438129902,0.032981615513563156,0.026781760156154633,0.020993579179048538,0.021662645041942596,0.023227225989103317,0.015945110470056534,0.024902107194066048,0.016763634979724884,0.01639535278081894,1.4130737691075979e-09,-1.763818545441609e-05,0.0003772510390263051,0.00015707386774010956,9.035739640239626e-05,-2.333256634301506e-05,0.00014639171422459185,-0.00016557924391236156,-4.1895753383869305e-05,0.0001317472051596269,0.00017980532720685005,0.00018576649017632008,-4.610855830833316e-05,-8.867502037901431e-05,-0.00018558252486400306,-5.80688938498497e-05,2.0757983293151483e-05,6.036653843466411e-09,0.02006189152598381,0.012953530997037888,0.010737460106611252,0.005276902578771114,0.00772076053544879,0.009984973818063736,0.004583415575325489,0.006351956166327,0.0057531679049134254,0.003573546651750803,0.004362631589174271,0.003047493752092123,0.002869216026738286,0.004093552008271217,0.0032618578989058733,0.002345641376450658,0.1962016373872757,0.20542019605636597,0.29208847880363464,0.39070284366607666,0.39903193712234497,0.4254438281059265,0.5138221383094788,0.6091142892837524,0.5100919604301453,0.3579601049423218,0.23818914592266083,0.19047968089580536,0.23301495611667633,0.20579864084720612,0.2640964984893799,0.3264447748661041,0.32017335295677185,0.31924352049827576,0.32542353868484497,0.38766223192214966,0.39785218238830566,0.34107568860054016,0.24861693382263184,0.22019079327583313,23.77796688602649,15.919266234459302,18.057232512599274,18.453420547693078,19.213643959013606,19.706365062598245,55.485154299572145,4.480000942654457,6.288230267832229,5.714335602874664,4.144265632316533,3.0355145662086964,3.5298891280759235,6.3566577796359836,2172.344708880916,1158.56067277119,0.10791649756493507,0.08994291594903252,EsraaM,Arabic
-1.0,0.24305352568626404,0.003075545886531472,0.1380336582660675,-0.05823790282011032,0.040549661964178085,-0.1025686264038086,0.03492974489927292,-0.020077334716916084,0.013068605214357376,0.008490669541060925,-0.015050817281007767,-0.022341283038258553,-0.02811100333929062,-0.012831451371312141,-0.031042253598570824,-0.0014224962797015905,0.0,0.13044960796833038,0.0541609488427639,0.048341795802116394,0.039287760853767395,0.030975278466939926,0.05337771028280258,0.030243709683418274,0.02589326724410057,0.024909811094403267,0.025151053443551064,0.018080491572618484,0.027421480044722557,0.02363402023911476,0.02032110095024109,0.021763544529676437,0.01540087815374136,1.326910692434069e-09,6.920099258422852e-05,-9.4568807980977e-05,0.00015618122415617108,-6.224676326382905e-05,5.8455891121411696e-05,-0.0002979639684781432,-0.00021539564477279782,-0.00016843822959344834,1.2123127817176282e-05,-0.00012475244875531644,-4.421362973516807e-05,-3.444542016950436e-06,-6.943032531125937e-06,5.0241989811183885e-05,7.201510015875101e-05,-3.4957556636072695e-05,5.85947956821542e-09,0.023961389437317848,0.01038044411689043,0.01123665552586317,0.007756174076348543,0.00607234938070178,0.008313902653753757,0.005626910366117954,0.005406847223639488,0.005342875607311726,0.004529047757387161,0.0037390149664133787,0.005446336697787046,0.004474390298128128,0.0038686871994286776,0.0036138815339654684,0.0026848260313272476,0.2017594575881958,0.23253004252910614,0.28039392828941345,0.42315906286239624,0.5478565692901611,0.5634028315544128,0.5069451928138733,0.48590752482414246,0.4036375880241394,0.3009246587753296,0.2343941032886505,0.2042713463306427,0.21768848598003387,0.24503782391548157,0.2458534687757492,0.3106980621814728,0.31137147545814514,0.3113868832588196,0.3391073942184448,0.41862186789512634,0.38400328159332275,0.2919316589832306,0.23506496846675873,0.21001304686069489,23.19769780447092,16.636729212351604,16.68893604739765,17.58392914171269,16.675623858007246,16.203457475395098,58.18295014558722,4.878566346596435,5.364940968848119,5.615653505779168,4.5223919984946575,2.8346789794636624,2.434636215573387,6.294228753674857,2318.2551108074576,1064.1978316810412,0.12647675304878048,0.09598152451926314,EsraaM,Arabic
-1.0,0.18848244845867157,0.0323442742228508,0.14434780180454254,-0.049398235976696014,0.05970444157719612,-0.11957043409347534,0.049336496740579605,-0.01780618168413639,-0.01104512345045805,0.021608086302876472,-0.013431196101009846,-0.020519787445664406,-0.009777577593922615,-0.003627220168709755,-0.04100721701979637,-0.004506523720920086,0.0,0.14382389187812805,0.0826149433851242,0.056279879063367844,0.04504115507006645,0.04052084684371948,0.07385855168104172,0.030874891206622124,0.0424666553735733,0.02677379921078682,0.029256263747811317,0.02600056305527687,0.023156816139817238,0.020766841247677803,0.021318690851330757,0.02616475522518158,0.01908976025879383,1.2953176309338232e-09,-0.000147163329529576,5.939966649748385e-05,-6.13112497376278e-05,-6.240067159524187e-05,-5.8323323173681274e-05,-4.858399279328296e-06,9.919641161104664e-05,0.00013599410885944963,-1.0324509275960736e-05,-8.018071093829349e-05,-2.2985706891631708e-05,-2.6833398806047626e-05,0.00016653246711939573,0.00012250352301634848,8.827837882563472e-05,6.509228842332959e-05,5.7928368768500604e-09,0.03034137189388275,0.01741725765168667,0.011484370566904545,0.008781309239566326,0.007202943786978722,0.011407113634049892,0.006380584556609392,0.006053502671420574,0.0044396123848855495,0.00430672150105238,0.004522761330008507,0.004682793747633696,0.004360738676041365,0.004419450648128986,0.004520547576248646,0.0034483231138437986,0.18837253749370575,0.1752922087907791,0.19020363688468933,0.30281496047973633,0.5327596664428711,0.6243308186531067,0.5532563328742981,0.5115581750869751,0.41001465916633606,0.26428285241127014,0.15121455490589142,0.1343984156847,0.22852332890033722,0.19652961194515228,0.23464559018611908,0.25455644726753235,0.2903769612312317,0.3363955616950989,0.32568100094795227,0.41315728425979614,0.3553895056247711,0.26609525084495544,0.20610922574996948,0.16154928505420685,22.701283737078988,15.46899558326705,17.623015567548425,16.74913600887631,18.393700371646247,19.816661657069016,59.1892818171136,5.325898610653718,5.2737526563747394,5.34979465778293,4.137102018167199,3.5806697676406314,3.9521313629082067,7.117912416032364,2852.217613121961,1177.6158510216599,0.1456356956845238,0.09769633951612026,EsraaM,Arabic
-1.0,0.21782439947128296,0.039007268846035004,0.14686110615730286,-0.03772460296750069,0.026943184435367584,-0.10660009831190109,0.04933781921863556,-0.017628099769353867,-0.004265091381967068,0.00044804083881899714,-0.007318508345633745,-0.01739402674138546,-0.0233546644449234,-0.020292984321713448,-0.037568747997283936,-0.00739807914942503,0.0,0.10782983899116516,0.06258343905210495,0.03991049528121948,0.033428773283958435,0.03413766995072365,0.06319434195756912,0.030148103833198547,0.029762426391243935,0.029654348269104958,0.02620927430689335,0.02179129049181938,0.02520187944173813,0.015669798478484154,0.019906481727957726,0.016343895345926285,0.013653196394443512,1.7270900265486944e-09,0.00036047413595952094,-0.00032458751229569316,8.951686322689056e-05,0.00010774769907584414,0.00012541134492494166,-0.00019276233797427267,8.621352026239038e-05,0.00010842399933608249,0.00015281126252375543,6.867300544399768e-05,-0.0001463643420720473,-0.00014700667816214263,4.312449163990095e-05,0.00013248444884084165,-0.0001588939194334671,-2.8889975510537624e-05,6.633015026125122e-09,0.02384657971560955,0.012967082671821117,0.00867530144751072,0.007710808888077736,0.00583234429359436,0.010569095611572266,0.006655224598944187,0.00556675810366869,0.005889125168323517,0.005444144364446402,0.004655191209167242,0.0045728604309260845,0.0025951911229640245,0.0040375166572630405,0.0029842546209692955,0.002630192320793867,0.13591811060905457,0.17430245876312256,0.23918725550174713,0.26737096905708313,0.3237718939781189,0.46613582968711853,0.5380563735961914,0.5631587505340576,0.5214510560035706,0.3180353343486786,0.19904761016368866,0.14951397478580475,0.17521458864212036,0.21119126677513123,0.2526291310787201,0.27858203649520874,0.30889439582824707,0.31394168734550476,0.329557865858078,0.3594067096710205,0.405945360660553,0.3030388057231903,0.2465536743402481,0.19155164062976837,22.60007179279615,15.812054826818605,17.058191312137993,18.376192084762387,17.051355894216034,17.846794301692697,56.04250579054439,4.5073353811501775,5.273849113619235,5.122593131165211,4.039462237189659,2.2565404339163186,3.0989194447887662,6.956648417711504,2441.4890522472547,1310.7113660209275,0.12655009920634921,0.1066217226074971,EsraaM,Arabic
-1.0,0.21167749166488647,0.03831316530704498,0.14393451809883118,-0.01761164888739586,0.03989130258560181,-0.1043282225728035,0.016667280346155167,-0.025320326909422874,-0.01084944512695074,0.027782436460256577,-0.005255966447293758,-0.02469567023217678,-0.0237460657954216,-0.0010437550954520702,-0.034323085099458694,0.0065452707931399345,0.0,0.13929389417171478,0.05599069967865944,0.06033128872513771,0.04298932105302811,0.03876309096813202,0.07961937040090561,0.0321643128991127,0.038884203881025314,0.028509771451354027,0.0241610798984766,0.022875994443893433,0.021886583417654037,0.02030857466161251,0.015948906540870667,0.024427898228168488,0.019831065088510513,1.57690838165081e-09,-4.510365397436544e-05,9.272884926758707e-05,0.0002949504996649921,-3.530759931891225e-05,-7.0229172706604e-05,-0.0003205789253115654,-0.0002627528738230467,-0.00024000476696528494,3.850607026834041e-05,0.00029647129122167826,0.00021240329078864306,9.346443221147638e-06,-7.730399374850094e-05,1.2389242328936234e-05,-0.00022832736431155354,-0.00018906670447904617,6.356720927414017e-09,0.024876609444618225,0.010881843976676464,0.011192809790372849,0.006655348930507898,0.00740960706025362,0.012973709963262081,0.005734631791710854,0.006995282601565123,0.005544627085328102,0.0046954345889389515,0.004344747867435217,0.003637452842667699,0.00416055740788579,0.0032476927153766155,0.003787355264648795,0.004005173221230507,0.14712174236774445,0.1899893581867218,0.24181775748729706,0.3153766691684723,0.4178294241428375,0.45544615387916565,0.4748769700527191,0.5457000136375427,0.42955154180526733,0.30815640091896057,0.1842408925294876,0.12563157081604004,0.19583693146705627,0.23838742077350616,0.26143962144851685,0.3069402575492859,0.3309077322483063,0.31927207112312317,0.28724223375320435,0.3980505168437958,0.37706777453422546,0.29700931906700134,0.1976774036884308,0.1633669137954712,23.312307533311436,14.965789302667691,18.244203186188084,17.9990458156448,18.771118960453258,19.070921517942914,57.26258344589472,4.855117925849814,4.904847899446914,5.547847547139902,2.9981729684917418,3.2856700748843997,3.059234849191505,6.737781360728742,2124.5429640802718,1199.180305065186,0.09320510643115942,0.08904637133152773,EsraaM,Arabic
-1.0,0.22082489728927612,0.03948506712913513,0.11147626489400864,-0.06313168257474899,0.05280002951622009,-0.06615938991308212,0.02473735809326172,-0.02703559212386608,-0.00876796804368496,0.03258665278553963,-0.002055882243439555,-0.012408481910824776,-0.028898436576128006,-0.006383783649653196,-0.03093343786895275,-0.002252074657008052,0.0,0.1360476016998291,0.07337331026792526,0.04061667621135712,0.04794640466570854,0.030895181000232697,0.04966467618942261,0.03357967734336853,0.03372761607170105,0.03148778900504112,0.02097960002720356,0.022459957748651505,0.0240847896784544,0.023511840030550957,0.013605664484202862,0.02164207212626934,0.01788169890642166,1.3109238139463741e-09,-3.6328492569737136e-05,-0.00014931555779185146,-0.0001811500987969339,0.0004233343934174627,-5.1242848712718114e-05,0.0002930954215116799,2.219676025561057e-05,0.00030194653663784266,-5.279651304590516e-05,0.00010332225065212697,-0.00013799904263578355,-0.00015116743452381343,3.019987389052403e-06,3.886543709086254e-05,0.00020104202849324793,-0.00010983608081005514,5.8258731172600164e-09,0.02717486023902893,0.01415093895047903,0.008312124758958817,0.009583057835698128,0.005926916841417551,0.008351816795766354,0.006438001058995724,0.006266238633543253,0.006163458805531263,0.0035563649144023657,0.004771682899445295,0.0037889317609369755,0.004269884899258614,0.0023102026898413897,0.003866141429170966,0.0030373097397387028,0.20347297191619873,0.19465696811676025,0.21287594735622406,0.35065627098083496,0.5499915480613708,0.5727674961090088,0.49721458554267883,0.4551316201686859,0.40428897738456726,0.31856516003608704,0.20636186003684998,0.17160636186599731,0.2215338945388794,0.2210082709789276,0.2293664664030075,0.2863902747631073,0.31391656398773193,0.29873529076576233,0.31698617339134216,0.39131537079811096,0.38876837491989136,0.32311442494392395,0.2198237180709839,0.16820849478244781,23.68333373527611,14.913350453319143,16.795376229579478,17.93315532009957,19.843179811619205,18.255652318599573,56.087276141999524,4.938436205781498,5.806085388094485,5.497663382056219,3.901687421447388,2.6904519414811756,2.8564966954808915,6.808097741222567,2195.419475871904,1310.6080167833902,0.11366069747740964,0.09420215962842705,EsraaM,Arabic
-1.0,0.19680459797382355,0.047084905207157135,0.16015160083770752,-0.06643804907798767,0.04651523381471634,-0.09659156948328018,0.010689869523048401,0.011508231982588768,-0.012926728464663029,0.013181346468627453,-0.003158865962177515,-0.01640857756137848,-0.022990068420767784,-0.0017579735722392797,-0.028966613113880157,-0.015557512640953064,0.0,0.1374538689851761,0.05720021575689316,0.07770764082670212,0.04222157225012779,0.037937384098768234,0.06788501888513565,0.035557445138692856,0.031172404065728188,0.03710955008864403,0.028277169913053513,0.02394387684762478,0.02286149188876152,0.019471831619739532,0.02197190187871456,0.028835199773311615,0.015757858753204346,1.326910692434069e-09,0.0002053102944046259,0.00016233185306191444,0.00013621851394418627,-4.1203242290066555e-05,-4.77512257930357e-05,-6.895939441164955e-05,-0.00015257780614774674,-0.00016679798136465251,-4.003394496976398e-05,7.222643034765497e-05,3.42731800628826e-05,5.778767808806151e-05,-4.2293391743442044e-05,-5.64029069209937e-05,-9.867346670944244e-05,-0.00020816153846681118,5.85947956821542e-09,0.029755856841802597,0.01196021493524313,0.014189581386744976,0.007836072705686092,0.007772008888423443,0.011037895455956459,0.006213449407368898,0.006260520312935114,0.007344041485339403,0.0044218809343874454,0.004451764281839132,0.0037823293823748827,0.0037263354752212763,0.004176282789558172,0.004974542185664177,0.003015846014022827,0.21028240025043488,0.22312864661216736,0.26479285955429077,0.2855590581893921,0.43460455536842346,0.5873925685882568,0.5767152309417725,0.5020636320114136,0.36925268173217773,0.28537681698799133,0.20055758953094482,0.184723898768425,0.2146603912115097,0.21487978100776672,0.27797433733940125,0.25552040338516235,0.3322063982486725,0.331072062253952,0.30882635712623596,0.36955422163009644,0.35828468203544617,0.3056793212890625,0.21691007912158966,0.2133340984582901,23.704142898166175,14.814055968533406,19.096699843684352,18.70480909972548,19.755396517810883,19.235883631014342,57.724280429617224,5.478462478099404,5.535502995034306,5.521199737876031,3.794868140202644,3.3721484464693234,3.2586834223589594,6.867770679394685,2374.2422507789493,1138.5280330526232,0.12527689119664634,0.10281972552616919,EsraaM,Arabic
-1.0,0.16273713111877441,0.017686981707811356,0.17456212639808655,-0.022690527141094208,0.06062523275613785,-0.10472819209098816,0.023562945425510406,-0.027091244235634804,-0.008834635838866234,0.016065385192632675,-0.009531524032354355,-0.004644977860152721,-0.02233467809855938,-0.01032105553895235,-0.034066926687955856,-0.005452555604279041,0.0,0.140468031167984,0.05180632323026657,0.053011003881692886,0.036206480115652084,0.03345572203397751,0.06417077779769897,0.029877712950110435,0.04080643132328987,0.025787873193621635,0.02052043192088604,0.022733500227332115,0.028910605236887932,0.019429877400398254,0.019879713654518127,0.020530840381979942,0.018998684361577034,1.6119507950662637e-09,-0.0004237615503370762,-0.0004384556959848851,0.00014269175881054252,0.00015299332153517753,7.043065852485597e-05,-6.961005419725552e-05,-0.00013698248949367553,-0.0001124636983149685,0.00014733170974068344,0.00016696010425221175,0.0002517685934435576,0.00017754941654857248,5.29671560798306e-05,-1.6801597666926682e-05,-6.715874769724905e-05,-8.44120659166947e-05,6.422567366826115e-09,0.026074541732668877,0.010300416499376297,0.009888595901429653,0.006163261365145445,0.006233419291675091,0.009724044241011143,0.005359654780477285,0.005258978344500065,0.004508451092988253,0.003836051793769002,0.004469143692404032,0.004878317937254906,0.00397068727761507,0.0034498190507292747,0.003489407245069742,0.0028385287150740623,0.1583884209394455,0.19808319211006165,0.19040144979953766,0.23198631405830383,0.37410908937454224,0.5521076917648315,0.6157497763633728,0.574804425239563,0.46869832277297974,0.30439838767051697,0.17089343070983887,0.13455471396446228,0.17456121742725372,0.23070171475410461,0.210453599691391,0.23142698407173157,0.2956629991531372,0.330664724111557,0.3220077157020569,0.37693628668785095,0.3913155496120453,0.3050262928009033,0.1933138370513916,0.16313952207565308,22.677765157562074,15.594825155349524,18.101526086255504,17.369436055095314,17.01381081977438,17.789923224697446,58.14182712709128,5.256488791530053,6.247636122887678,5.853554133921757,3.47549285438068,2.679354046516079,3.909873319923018,6.769905866484674,2698.0927169849424,1329.11155468051,0.14700520833333333,0.11369151144508215,EsraaM,Arabic
-1.0,0.21561451256275177,0.009961539879441261,0.1385936588048935,-0.03986038640141487,0.04549214988946915,-0.11800920963287354,0.04697154834866524,-0.005353221204131842,0.002989507047459483,0.02684783563017845,-0.0056495871394872665,-0.042078129947185516,-0.02335960417985916,-0.0014724991051480174,-0.03509598970413208,0.0009147007367573678,0.0,0.1620325893163681,0.08203665912151337,0.07274740189313889,0.03965073451399803,0.04288193956017494,0.06997789442539215,0.03151173144578934,0.024617783725261688,0.02854337729513645,0.024664733558893204,0.02535993792116642,0.04124889895319939,0.01915481872856617,0.022754034027457237,0.023775987327098846,0.016746865585446358,1.57690838165081e-09,-0.0008731482084840536,-0.00011555418313946575,0.0002455661597196013,-0.00019258017709944397,0.0005200474406592548,-0.00028048575040884316,-1.0917746294580866e-05,-2.8603197279153392e-05,8.102244464680552e-05,-6.599661719519645e-05,0.0001825422514230013,0.00014781187928747386,-2.793335988826584e-05,4.8024390707723796e-05,-5.363157470128499e-05,-0.00014619620924349874,6.356720927414017e-09,0.029019782319664955,0.018138304352760315,0.013385629281401634,0.007235608529299498,0.007950942032039165,0.008713767863810062,0.006153309717774391,0.004915605299174786,0.0046342601999640465,0.004813614767044783,0.003945823758840561,0.006445442792028189,0.0038982019759714603,0.0035558317322283983,0.0037894179113209248,0.0033846539445221424,0.10310372710227966,0.14527449011802673,0.1749589443206787,0.2752224802970886,0.40917760133743286,0.45334893465042114,0.5845101475715637,0.6632343530654907,0.4784544110298157,0.29621580243110657,0.15089038014411926,0.09016071259975433,0.11618059128522873,0.17811249196529388,0.1728910505771637,0.24975399672985077,0.32973650097846985,0.30456385016441345,0.3221985101699829,0.3845842778682709,0.3821631073951721,0.2959878146648407,0.13632413744926453,0.07978448271751404,23.87654031250288,15.8550979656942,17.781537121442845,19.74687395364803,19.562412436518105,18.881505507561226,56.819197308834596,4.813539403478817,5.532282231299775,5.224688932169802,4.657389078021704,3.135077450165125,3.722866442795392,6.213949130288754,2481.587708155022,1122.352172390178,0.10700435914855072,0.090388120292301,EsraaM,Arabic
-1.0,0.22235837578773499,0.015025394968688488,0.1563672125339508,-0.021784311160445213,0.025871461257338524,-0.09058216214179993,0.015582545660436153,-0.028097374364733696,0.009926028549671173,0.032149553298950195,-0.01173807866871357,-0.02061619982123375,-0.031217854470014572,0.00024279957870021462,-0.02268305793404579,-0.0026767640374600887,0.0,0.12781451642513275,0.05453268066048622,0.04658663645386696,0.05308378487825394,0.040864914655685425,0.07686533778905869,0.029942376539111137,0.036683112382888794,0.035860802978277206,0.0214676596224308,0.022036166861653328,0.022388918325304985,0.020351586863398552,0.019001983106136322,0.018909690901637077,0.016112083569169044,1.6119507950662637e-09,-0.00010737997217802331,-0.0002516413514968008,0.000172506581293419,1.8427024770062417e-05,-5.7021210523089394e-05,9.719718218548223e-05,0.00014978779654484242,-4.0302616980625317e-05,-0.00014296802692115307,1.0387827387603465e-05,0.00020531269547063857,-3.695819032145664e-06,-0.0002176244161091745,-9.002408478409052e-05,-0.00014497210213448852,-1.2078536201443058e-05,6.422567366826115e-09,0.01693323813378811,0.01064841728657484,0.0082399295642972,0.009884255938231945,0.006783835589885712,0.012145370244979858,0.005985742434859276,0.00612485921010375,0.005957150366157293,0.0038933074101805687,0.0030337509233504534,0.0035941884852945805,0.0033196404110640287,0.003396711079403758,0.0033262064680457115,0.003066493896767497,0.1775592863559723,0.19345630705356598,0.20952916145324707,0.2815585434436798,0.5636758208274841,0.5950552821159363,0.4748024344444275,0.36221516132354736,0.2861400842666626,0.20913127064704895,0.1273604780435562,0.11857844889163971,0.19990086555480957,0.2089996635913849,0.2717093527317047,0.26017752289772034,0.36324313282966614,0.33888113498687744,0.3324856758117676,0.3614613115787506,0.34107232093811035,0.27026310563087463,0.173691526055336,0.14873385429382324,23.333682420659475,15.588854772093907,17.94956967220407,19.486356048990388,19.506440237928878,17.532543297388294,57.01668218288514,5.3547570052924565,6.290562948830716,5.812196819176111,3.956734413253271,3.346505266773676,2.198559956930724,6.545594089272574,2083.039937470601,999.4408388230884,0.1016529224537037,0.06758707218474627,EsraaM,Arabic
-1.0,0.2169712334871292,0.005534030497074127,0.16353659331798553,-0.0266958549618721,0.016587942838668823,-0.1073761135339737,0.04603017494082451,-0.02014717273414135,0.007938993163406849,0.014277872629463673,-0.0066516525112092495,-0.017342424020171165,-0.030227478593587875,-0.020519299432635307,-0.03321268782019615,-0.0008096480742096901,0.0,0.10844884067773819,0.07462701201438904,0.04518047720193863,0.03480817750096321,0.04285922273993492,0.06535615026950836,0.03929794207215309,0.03975240886211395,0.021480826660990715,0.02609843760728836,0.023629365488886833,0.028038475662469864,0.0191146582365036,0.018975039944052696,0.020934632048010826,0.019966566935181618,1.7134909047200608e-09,-1.614932443771977e-05,0.00012295004853513092,0.00027525884797796607,-0.00029434828320518136,-0.000147900907904841,0.00025472173001617193,0.0002590313379187137,0.00012391427299007773,-0.0003423429443500936,-0.00016667961608618498,-0.00011160542635479942,-4.697625627159141e-05,-8.023202099138871e-05,-4.43898061348591e-05,0.0002204433549195528,-2.588736424513627e-05,6.608611879954651e-09,0.02473476156592369,0.01742047443985939,0.009721110574901104,0.007447842042893171,0.00789136253297329,0.008546613156795502,0.006373424082994461,0.005831465125083923,0.0044599976390600204,0.005327829159796238,0.0046224407851696014,0.005497252568602562,0.0038626554887741804,0.00340595212765038,0.003880727104842663,0.0034775284584611654,0.1791984587907791,0.20059546828269958,0.23456813395023346,0.3221757709980011,0.49603015184402466,0.5400384664535522,0.4679275155067444,0.5115349292755127,0.432666152715683,0.30032747983932495,0.20688721537590027,0.18480806052684784,0.17223091423511505,0.21979771554470062,0.22590374946594238,0.2627253234386444,0.3342854380607605,0.3291724920272827,0.3192514479160309,0.4318047761917114,0.3646780848503113,0.2861785888671875,0.23583939671516418,0.1795700639486313,22.501951387693147,17.200047996394044,17.927009983585723,18.75016267556832,17.11947922868351,17.43114526938194,57.65134447818482,5.207979910314784,5.152049213638072,5.185540312597038,4.476698334396216,2.5966461969888583,3.586352512375901,7.0731393607169775,2396.482092188071,1002.340042856333,0.11009781003937008,0.08125752947058588,EsraaM,Arabic
-1.0,0.16107308864593506,0.04208967462182045,0.14623180031776428,-0.009790145792067051,0.03299518674612045,-0.11566975712776184,0.034239597618579865,-0.012404952198266983,-0.003179227001965046,0.0269241314381361,-0.0015981488395482302,-0.01856939122080803,-0.02869417518377304,-0.01892717182636261,-0.021765924990177155,0.012647094205021858,0.0,0.1467549353837967,0.07809124141931534,0.05435142293572426,0.029460368677973747,0.04390644654631615,0.06437113136053085,0.02669275738298893,0.0296209417283535,0.034032080322504044,0.01807781681418419,0.026244865730404854,0.025938838720321655,0.02095634862780571,0.024009501561522484,0.01782955229282379,0.015682294964790344,1.700104390600643e-09,-0.0003985022194683552,0.00019386611529625952,0.00029113295022398233,5.718776083085686e-05,0.00033327576238662004,-9.897880954667926e-05,-2.8289068723097444e-06,-0.00022484426153823733,-7.6596305007115e-05,-3.9167352952063084e-05,8.873059414327145e-05,0.00013823967310599983,4.521031223703176e-05,0.00014390918659046292,-8.21538851596415e-05,7.683906005695462e-06,6.58447518731009e-09,0.027106814086437225,0.016616519540548325,0.009969978593289852,0.006818835623562336,0.007196006830781698,0.009787148796021938,0.004610475152730942,0.004671555478125811,0.007017255760729313,0.003700082655996084,0.004592507611960173,0.004299917723983526,0.004442061763256788,0.004303966648876667,0.0035785583313554525,0.0027825182769447565,0.16403505206108093,0.20932063460350037,0.28561604022979736,0.3095698654651642,0.38179317116737366,0.4576963186264038,0.5400334596633911,0.5969080924987793,0.5777745246887207,0.43659287691116333,0.2696412205696106,0.19865700602531433,0.20600196719169617,0.2163034826517105,0.2844231128692627,0.2669639587402344,0.3055233657360077,0.28598570823669434,0.2965635359287262,0.3582621216773987,0.38812389969825745,0.33825773000717163,0.23872363567352295,0.21950319409370422,22.324382148902856,14.311956388030111,16.82591281670141,18.86430871426198,18.81165103859697,19.53166872111091,55.68968684841397,5.222756220696228,5.12347593097633,5.006902315128631,3.6766053233511142,3.2526394964457053,4.019691397787726,7.003061683621556,2769.6915543910427,1487.464826654557,0.15936279296875,0.12219046211066942,EsraaM,Arabic
